Date (Month) R.E.P. HPI,Region (R.E.P)(inc. Aggregate) HPI,Housing Type (R.E.P.) HPI,Real Estate Price HPI
2018-02-01,Northumberland Hills,Single Family,207.8
2018-03-01,Northumberland Hills,Single Family,205.9
2018-04-01,Northumberland Hills,Single Family,214.7
2018-05-01,Northumberland Hills,Single Family,212.6
2018-06-01,Northumberland Hills,Single Family,216.1
2018-07-01,Northumberland Hills,Single Family,215.5
2018-08-01,Northumberland Hills,Single Family,215.8
2018-09-01,Northumberland Hills,Single Family,214.4
2018-10-01,Northumberland Hills,Single Family,215.7
2018-11-01,Northumberland Hills,Single Family,212.2
2018-12-01,Northumberland Hills,Single Family,214.3
2019-01-01,Northumberland Hills,Single Family,210.2
2019-02-01,Northumberland Hills,Single Family,215.4
2019-03-01,Northumberland Hills,Single Family,218.0
2019-04-01,Northumberland Hills,Single Family,219.6
2019-05-01,Northumberland Hills,Single Family,218.9
2019-06-01,Northumberland Hills,Single Family,227.8
2019-07-01,Northumberland Hills,Single Family,227.1
2019-08-01,Northumberland Hills,Single Family,230.6
2019-09-01,Northumberland Hills,Single Family,232.7
2019-10-01,Northumberland Hills,Single Family,232.6
2019-11-01,Northumberland Hills,Single Family,230.8
2019-12-01,Northumberland Hills,Single Family,225.8
2020-01-01,Northumberland Hills,Single Family,225.5
2020-02-01,Northumberland Hills,Single Family,226.4
2020-03-01,Northumberland Hills,Single Family,226.0
2020-04-01,Northumberland Hills,Single Family,231.3
2020-05-01,Northumberland Hills,Single Family,235.9
2020-06-01,Northumberland Hills,Single Family,242.7
2020-07-01,Northumberland Hills,Single Family,247.9
2020-08-01,Northumberland Hills,Single Family,254.5
2020-09-01,Northumberland Hills,Single Family,266.7
2005-01-01,Oakville Milton,Single Family,100.0
2005-02-01,Oakville Milton,Single Family,102.2
2005-03-01,Oakville Milton,Single Family,104.6
2005-04-01,Oakville Milton,Single Family,104.7
2005-05-01,Oakville Milton,Single Family,104.9
2005-06-01,Oakville Milton,Single Family,106.0
2005-07-01,Oakville Milton,Single Family,104.7
2005-08-01,Oakville Milton,Single Family,106.1
2005-09-01,Oakville Milton,Single Family,106.1
2005-10-01,Oakville Milton,Single Family,107.5
2005-11-01,Oakville Milton,Single Family,106.6
2005-12-01,Oakville Milton,Single Family,107.7
2006-01-01,Oakville Milton,Single Family,108.6
2006-02-01,Oakville Milton,Single Family,109.9
2006-03-01,Oakville Milton,Single Family,112.0
2006-04-01,Oakville Milton,Single Family,113.0
2006-05-01,Oakville Milton,Single Family,112.9
2006-06-01,Oakville Milton,Single Family,112.2
2006-07-01,Oakville Milton,Single Family,112.0
2006-08-01,Oakville Milton,Single Family,112.2
2006-09-01,Oakville Milton,Single Family,113.7
2006-10-01,Oakville Milton,Single Family,113.1
2006-11-01,Oakville Milton,Single Family,112.2
2006-12-01,Oakville Milton,Single Family,112.2
2007-01-01,Oakville Milton,Single Family,113.8
2007-02-01,Oakville Milton,Single Family,115.7
2007-03-01,Oakville Milton,Single Family,116.5
2007-04-01,Oakville Milton,Single Family,117.5
2007-05-01,Oakville Milton,Single Family,118.9
2007-06-01,Oakville Milton,Single Family,119.1
2007-07-01,Oakville Milton,Single Family,119.5
2007-08-01,Oakville Milton,Single Family,120.6
2007-09-01,Oakville Milton,Single Family,120.1
2007-10-01,Oakville Milton,Single Family,120.6
2007-11-01,Oakville Milton,Single Family,121.8
2007-12-01,Oakville Milton,Single Family,121.7
2008-01-01,Oakville Milton,Single Family,123.5
2008-02-01,Oakville Milton,Single Family,124.5
2008-03-01,Oakville Milton,Single Family,123.6
2008-04-01,Oakville Milton,Single Family,124.1
2008-05-01,Oakville Milton,Single Family,124.6
2008-06-01,Oakville Milton,Single Family,124.6
2008-07-01,Oakville Milton,Single Family,123.3
2008-08-01,Oakville Milton,Single Family,122.9
2008-09-01,Oakville Milton,Single Family,121.7
2008-10-01,Oakville Milton,Single Family,118.3
2008-11-01,Oakville Milton,Single Family,120.2
2008-12-01,Oakville Milton,Single Family,115.0
2009-01-01,Oakville Milton,Single Family,115.8
2009-02-01,Oakville Milton,Single Family,115.5
2009-03-01,Oakville Milton,Single Family,115.4
2009-04-01,Oakville Milton,Single Family,118.5
2009-05-01,Oakville Milton,Single Family,122.0
2009-06-01,Oakville Milton,Single Family,124.7
2009-07-01,Oakville Milton,Single Family,125.1
2009-08-01,Oakville Milton,Single Family,127.5
2009-09-01,Oakville Milton,Single Family,129.8
2009-10-01,Oakville Milton,Single Family,132.3
2009-11-01,Oakville Milton,Single Family,134.0
2009-12-01,Oakville Milton,Single Family,133.0
2010-01-01,Oakville Milton,Single Family,136.5
2010-02-01,Oakville Milton,Single Family,141.1
2010-03-01,Oakville Milton,Single Family,140.4
2010-04-01,Oakville Milton,Single Family,140.4
2010-05-01,Oakville Milton,Single Family,140.6
2010-06-01,Oakville Milton,Single Family,140.8
2010-07-01,Oakville Milton,Single Family,137.2
2010-08-01,Oakville Milton,Single Family,138.7
2010-09-01,Oakville Milton,Single Family,139.5
2010-10-01,Oakville Milton,Single Family,137.2
2010-11-01,Oakville Milton,Single Family,137.6
2010-12-01,Oakville Milton,Single Family,140.5
2011-01-01,Oakville Milton,Single Family,141.5
2011-02-01,Oakville Milton,Single Family,144.3
2011-03-01,Oakville Milton,Single Family,145.6
2011-04-01,Oakville Milton,Single Family,147.7
2011-05-01,Oakville Milton,Single Family,148.6
2011-06-01,Oakville Milton,Single Family,148.6
2011-07-01,Oakville Milton,Single Family,149.9
2011-08-01,Oakville Milton,Single Family,150.1
2011-09-01,Oakville Milton,Single Family,154.1
2011-10-01,Oakville Milton,Single Family,152.2
2011-11-01,Oakville Milton,Single Family,149.9
2011-12-01,Oakville Milton,Single Family,151.3
2012-01-01,Oakville Milton,Single Family,155.3
2012-02-01,Oakville Milton,Single Family,155.9
2012-03-01,Oakville Milton,Single Family,156.8
2012-04-01,Oakville Milton,Single Family,159.0
2012-05-01,Oakville Milton,Single Family,159.1
2012-06-01,Oakville Milton,Single Family,158.8
2012-07-01,Oakville Milton,Single Family,161.7
2012-08-01,Oakville Milton,Single Family,160.5
2012-09-01,Oakville Milton,Single Family,161.2
2012-10-01,Oakville Milton,Single Family,159.0
2012-11-01,Oakville Milton,Single Family,160.5
2012-12-01,Oakville Milton,Single Family,157.0
2013-01-01,Oakville Milton,Single Family,161.2
2013-02-01,Oakville Milton,Single Family,165.2
2013-03-01,Oakville Milton,Single Family,165.7
2013-04-01,Oakville Milton,Single Family,168.3
2013-05-01,Oakville Milton,Single Family,167.2
2013-06-01,Oakville Milton,Single Family,166.3
2013-07-01,Oakville Milton,Single Family,168.3
2013-08-01,Oakville Milton,Single Family,169.1
2013-09-01,Oakville Milton,Single Family,168.2
2013-10-01,Oakville Milton,Single Family,172.7
2013-11-01,Oakville Milton,Single Family,172.9
2013-12-01,Oakville Milton,Single Family,169.4
2014-01-01,Oakville Milton,Single Family,174.4
2014-02-01,Oakville Milton,Single Family,174.3
2014-03-01,Oakville Milton,Single Family,176.6
2014-04-01,Oakville Milton,Single Family,179.3
2014-05-01,Oakville Milton,Single Family,182.0
2014-06-01,Oakville Milton,Single Family,181.2
2014-07-01,Oakville Milton,Single Family,181.8
2014-08-01,Oakville Milton,Single Family,184.3
2014-09-01,Oakville Milton,Single Family,181.9
2014-10-01,Oakville Milton,Single Family,183.0
2014-11-01,Oakville Milton,Single Family,182.6
2014-12-01,Oakville Milton,Single Family,188.9
2015-01-01,Oakville Milton,Single Family,186.0
2015-02-01,Oakville Milton,Single Family,190.9
2015-03-01,Oakville Milton,Single Family,190.4
2015-04-01,Oakville Milton,Single Family,194.3
2015-05-01,Oakville Milton,Single Family,195.0
2015-06-01,Oakville Milton,Single Family,196.3
2015-07-01,Oakville Milton,Single Family,199.0
2015-08-01,Oakville Milton,Single Family,199.1
2015-09-01,Oakville Milton,Single Family,198.6
2015-10-01,Oakville Milton,Single Family,198.5
2015-11-01,Oakville Milton,Single Family,204.5
2015-12-01,Oakville Milton,Single Family,199.6
2016-01-01,Oakville Milton,Single Family,209.6
2016-02-01,Oakville Milton,Single Family,213.0
2016-03-01,Oakville Milton,Single Family,217.3
2016-04-01,Oakville Milton,Single Family,223.0
2016-05-01,Oakville Milton,Single Family,230.3
2016-06-01,Oakville Milton,Single Family,234.8
2016-07-01,Oakville Milton,Single Family,235.5
2016-08-01,Oakville Milton,Single Family,238.7
2016-09-01,Oakville Milton,Single Family,244.1
2016-10-01,Oakville Milton,Single Family,245.2
2016-11-01,Oakville Milton,Single Family,249.2
2016-12-01,Oakville Milton,Single Family,250.0
2017-01-01,Oakville Milton,Single Family,267.3
2017-02-01,Oakville Milton,Single Family,288.7
2017-03-01,Oakville Milton,Single Family,301.2
2017-04-01,Oakville Milton,Single Family,293.1
2017-05-01,Oakville Milton,Single Family,280.7
2017-06-01,Oakville Milton,Single Family,269.7
2017-07-01,Oakville Milton,Single Family,260.7
2017-08-01,Oakville Milton,Single Family,260.4
2017-09-01,Oakville Milton,Single Family,260.1
2017-10-01,Oakville Milton,Single Family,257.9
2017-11-01,Oakville Milton,Single Family,258.6
2017-12-01,Oakville Milton,Single Family,254.9
2018-01-01,Oakville Milton,Single Family,257.7
2018-02-01,Oakville Milton,Single Family,264.8
2018-03-01,Oakville Milton,Single Family,265.6
2018-04-01,Oakville Milton,Single Family,265.5
2018-05-01,Oakville Milton,Single Family,262.9
2018-06-01,Oakville Milton,Single Family,263.8
2018-07-01,Oakville Milton,Single Family,260.0
2018-08-01,Oakville Milton,Single Family,262.5
2018-09-01,Oakville Milton,Single Family,261.8
2018-10-01,Oakville Milton,Single Family,260.7
2018-11-01,Oakville Milton,Single Family,260.9
2018-12-01,Oakville Milton,Single Family,263.4
2019-01-01,Oakville Milton,Single Family,263.5
2019-02-01,Oakville Milton,Single Family,264.4
2019-03-01,Oakville Milton,Single Family,266.2
2019-04-01,Oakville Milton,Single Family,269.3
2019-05-01,Oakville Milton,Single Family,270.4
2019-06-01,Oakville Milton,Single Family,270.6
2019-07-01,Oakville Milton,Single Family,274.0
2019-08-01,Oakville Milton,Single Family,271.7
2019-09-01,Oakville Milton,Single Family,272.2
2019-10-01,Oakville Milton,Single Family,273.1
2019-11-01,Oakville Milton,Single Family,274.1
2019-12-01,Oakville Milton,Single Family,274.5
2020-01-01,Oakville Milton,Single Family,279.8
2020-02-01,Oakville Milton,Single Family,289.1
2020-03-01,Oakville Milton,Single Family,299.1
2020-04-01,Oakville Milton,Single Family,292.8
2020-05-01,Oakville Milton,Single Family,292.5
2020-06-01,Oakville Milton,Single Family,294.3
2020-07-01,Oakville Milton,Single Family,294.1
2020-08-01,Oakville Milton,Single Family,299.4
2020-09-01,Oakville Milton,Single Family,304.4
2005-01-01,Ottawa,Single Family,100.0
2005-02-01,Ottawa,Single Family,100.5
2005-03-01,Ottawa,Single Family,101.1
2005-04-01,Ottawa,Single Family,101.6
2005-05-01,Ottawa,Single Family,102.2
2005-06-01,Ottawa,Single Family,102.8
2005-07-01,Ottawa,Single Family,102.7
2005-08-01,Ottawa,Single Family,102.5
2005-09-01,Ottawa,Single Family,102.4
2005-10-01,Ottawa,Single Family,102.4
2005-11-01,Ottawa,Single Family,102.4
2005-12-01,Ottawa,Single Family,102.5
2006-01-01,Ottawa,Single Family,103.3
2006-02-01,Ottawa,Single Family,104.2
2006-03-01,Ottawa,Single Family,105.0
2006-04-01,Ottawa,Single Family,105.7
2006-05-01,Ottawa,Single Family,106.4
2006-06-01,Ottawa,Single Family,107.1
2006-07-01,Ottawa,Single Family,107.0
2006-08-01,Ottawa,Single Family,106.9
2006-09-01,Ottawa,Single Family,106.9
2006-10-01,Ottawa,Single Family,107.1
2006-11-01,Ottawa,Single Family,107.2
2006-12-01,Ottawa,Single Family,107.4
2007-01-01,Ottawa,Single Family,108.4
2007-02-01,Ottawa,Single Family,109.9
2007-03-01,Ottawa,Single Family,111.1
2007-04-01,Ottawa,Single Family,112.2
2007-05-01,Ottawa,Single Family,113.0
2007-06-01,Ottawa,Single Family,113.8
2007-07-01,Ottawa,Single Family,114.6
2007-08-01,Ottawa,Single Family,115.0
2007-09-01,Ottawa,Single Family,114.9
2007-10-01,Ottawa,Single Family,115.8
2007-11-01,Ottawa,Single Family,115.9
2007-12-01,Ottawa,Single Family,116.1
2008-01-01,Ottawa,Single Family,117.1
2008-02-01,Ottawa,Single Family,117.9
2008-03-01,Ottawa,Single Family,118.9
2008-04-01,Ottawa,Single Family,120.4
2008-05-01,Ottawa,Single Family,121.9
2008-06-01,Ottawa,Single Family,122.4
2008-07-01,Ottawa,Single Family,122.9
2008-08-01,Ottawa,Single Family,122.8
2008-09-01,Ottawa,Single Family,122.6
2008-10-01,Ottawa,Single Family,122.6
2008-11-01,Ottawa,Single Family,121.9
2008-12-01,Ottawa,Single Family,120.9
2009-01-01,Ottawa,Single Family,120.7
2009-02-01,Ottawa,Single Family,120.9
2009-03-01,Ottawa,Single Family,121.8
2009-04-01,Ottawa,Single Family,123.0
2009-05-01,Ottawa,Single Family,124.5
2009-06-01,Ottawa,Single Family,125.2
2009-07-01,Ottawa,Single Family,125.8
2009-08-01,Ottawa,Single Family,126.8
2009-09-01,Ottawa,Single Family,128.1
2009-10-01,Ottawa,Single Family,128.8
2009-11-01,Ottawa,Single Family,129.1
2009-12-01,Ottawa,Single Family,129.5
2010-01-01,Ottawa,Single Family,131.1
2010-02-01,Ottawa,Single Family,133.1
2010-03-01,Ottawa,Single Family,134.4
2010-04-01,Ottawa,Single Family,136.1
2010-05-01,Ottawa,Single Family,137.1
2010-06-01,Ottawa,Single Family,137.6
2010-07-01,Ottawa,Single Family,137.5
2010-08-01,Ottawa,Single Family,137.3
2010-09-01,Ottawa,Single Family,137.1
2010-10-01,Ottawa,Single Family,137.3
2010-11-01,Ottawa,Single Family,137.4
2010-12-01,Ottawa,Single Family,136.9
2011-01-01,Ottawa,Single Family,138.1
2011-02-01,Ottawa,Single Family,139.8
2011-03-01,Ottawa,Single Family,141.5
2011-04-01,Ottawa,Single Family,142.7
2011-05-01,Ottawa,Single Family,144.0
2011-06-01,Ottawa,Single Family,144.7
2011-07-01,Ottawa,Single Family,144.9
2011-08-01,Ottawa,Single Family,145.1
2011-09-01,Ottawa,Single Family,144.7
2011-10-01,Ottawa,Single Family,144.8
2011-11-01,Ottawa,Single Family,144.4
2011-12-01,Ottawa,Single Family,143.1
2012-01-01,Ottawa,Single Family,143.7
2012-02-01,Ottawa,Single Family,145.1
2012-03-01,Ottawa,Single Family,147.0
2012-04-01,Ottawa,Single Family,148.0
2012-05-01,Ottawa,Single Family,148.5
2012-06-01,Ottawa,Single Family,148.9
2012-07-01,Ottawa,Single Family,148.7
2012-08-01,Ottawa,Single Family,148.4
2012-09-01,Ottawa,Single Family,147.5
2012-10-01,Ottawa,Single Family,147.1
2012-11-01,Ottawa,Single Family,146.3
2012-12-01,Ottawa,Single Family,145.9
2013-01-01,Ottawa,Single Family,145.7
2013-02-01,Ottawa,Single Family,147.3
2013-03-01,Ottawa,Single Family,148.5
2013-04-01,Ottawa,Single Family,149.3
2013-05-01,Ottawa,Single Family,150.4
2013-06-01,Ottawa,Single Family,150.5
2013-07-01,Ottawa,Single Family,150.3
2013-08-01,Ottawa,Single Family,149.9
2013-09-01,Ottawa,Single Family,149.5
2013-10-01,Ottawa,Single Family,148.8
2013-11-01,Ottawa,Single Family,148.0
2013-12-01,Ottawa,Single Family,146.8
2014-01-01,Ottawa,Single Family,146.1
2014-02-01,Ottawa,Single Family,146.9
2014-03-01,Ottawa,Single Family,148.4
2014-04-01,Ottawa,Single Family,150.2
2014-05-01,Ottawa,Single Family,151.5
2014-06-01,Ottawa,Single Family,151.5
2014-07-01,Ottawa,Single Family,151.1
2014-08-01,Ottawa,Single Family,150.9
2014-09-01,Ottawa,Single Family,150.1
2014-10-01,Ottawa,Single Family,150.1
2014-11-01,Ottawa,Single Family,149.0
2014-12-01,Ottawa,Single Family,148.3
2015-01-01,Ottawa,Single Family,147.1
2015-02-01,Ottawa,Single Family,148.2
2015-03-01,Ottawa,Single Family,149.3
2015-04-01,Ottawa,Single Family,151.1
2015-05-01,Ottawa,Single Family,152.1
2015-06-01,Ottawa,Single Family,152.6
2015-07-01,Ottawa,Single Family,153.0
2015-08-01,Ottawa,Single Family,152.5
2015-09-01,Ottawa,Single Family,151.5
2015-10-01,Ottawa,Single Family,151.2
2015-11-01,Ottawa,Single Family,150.7
2015-12-01,Ottawa,Single Family,149.3
2016-01-01,Ottawa,Single Family,149.4
2016-02-01,Ottawa,Single Family,150.3
2016-03-01,Ottawa,Single Family,152.0
2016-04-01,Ottawa,Single Family,153.6
2016-05-01,Ottawa,Single Family,155.3
2016-06-01,Ottawa,Single Family,156.0
2016-07-01,Ottawa,Single Family,156.7
2016-08-01,Ottawa,Single Family,157.0
2016-09-01,Ottawa,Single Family,157.3
2016-10-01,Ottawa,Single Family,157.7
2016-11-01,Ottawa,Single Family,157.1
2016-12-01,Ottawa,Single Family,157.5
2017-01-01,Ottawa,Single Family,157.1
2017-02-01,Ottawa,Single Family,157.5
2017-03-01,Ottawa,Single Family,159.7
2017-04-01,Ottawa,Single Family,161.0
2017-05-01,Ottawa,Single Family,162.9
2017-06-01,Ottawa,Single Family,164.3
2017-07-01,Ottawa,Single Family,166.0
2017-08-01,Ottawa,Single Family,166.5
2017-09-01,Ottawa,Single Family,167.4
2017-10-01,Ottawa,Single Family,168.3
2017-11-01,Ottawa,Single Family,168.8
2017-12-01,Ottawa,Single Family,168.7
2018-01-01,Ottawa,Single Family,169.5
2018-02-01,Ottawa,Single Family,171.5
2018-03-01,Ottawa,Single Family,173.0
2018-04-01,Ottawa,Single Family,175.5
2018-05-01,Ottawa,Single Family,177.4
2018-06-01,Ottawa,Single Family,178.5
2018-07-01,Ottawa,Single Family,179.2
2018-08-01,Ottawa,Single Family,179.7
2018-09-01,Ottawa,Single Family,179.9
2018-10-01,Ottawa,Single Family,180.5
2018-11-01,Ottawa,Single Family,180.4
2018-12-01,Ottawa,Single Family,181.0
2019-01-01,Ottawa,Single Family,181.3
2019-02-01,Ottawa,Single Family,183.5
2019-03-01,Ottawa,Single Family,185.9
2019-04-01,Ottawa,Single Family,188.9
2019-05-01,Ottawa,Single Family,191.3
2019-06-01,Ottawa,Single Family,192.6
